iso639_3,name,alt_names,iso639_1,iso639_2b,iso639_2t,scope,type,glottocode,family,family_glottocode,is_isolate,countries,latitude,longitude
nix,Hema,Congo Nyoro;Hema-Sud;Kihema;Nyoro;Runyoro;Southern Hema,,,,individual,living,hema1238,Atlantic-Congo,atla1278,false,CD;UG,1.04953,30.0872
hem,Hemba,Eastern Luba;Emba;Kiemba;Kihemba;Kiluba-Hemba;Luba-Hemba,,,,individual,living,hemb1242,Atlantic-Congo,atla1278,false,CD,-7.77459,27.5913
hed,Herdé,"""Kado"";He'dé;Ka'do Herdé;Zime",,,,individual,living,herd1236,Afro-Asiatic,afro1255,false,CM;TD,9.14343,14.9267
her,Herero,Ochiherero;Otjiherero,hz,her,her,individual,living,here1253,Atlantic-Congo,atla1278,false,AO;BW;NA,-21.0231,20.5655
hij,Hijuk,,,,,individual,living,hiju1238,Atlantic-Congo,atla1278,false,CM,4.39641,10.9081
hod,Holma,Bali Holma;Da Holmaci,,,,individual,extinct,holm1250,Afro-Asiatic,afro1255,false,NG,9.96843,13.19949
hoo,Holoholo,Chikalanga;Guha;Horohoro;Ikalanga;Kalanga;Kiholoholo;Kikalanga;Lilima;Sekalaka,,,,individual,living,holo1240,Atlantic-Congo,atla1278,false,BW;CD;ZW,-5.37545,28.3274
hol,Holu,Holo;Kiholo;Kiholu,,,,individual,living,holu1245,Atlantic-Congo,atla1278,false,AO;CD,-8.14754,17.572
hom,Homa,,,,,individual,extinct,homa1239,Atlantic-Congo,atla1278,false,SS,4.97912,28.0039
hor,Horo,Hor,,,,individual,extinct,horo1247,Central Sudanic,cent2225,false,TD,9.239,18.378
hoe,Horom,"""Kaleri"";Kaleri",,,,individual,living,horo1245,Atlantic-Congo,atla1278,false,NG,9.05742,8.98482
hoz,Hozo,Begi-Mao;Hozo-seco;Mao of Begi,,,,individual,living,hozo1236,Blue Nile Mao,maoo1243,false,ET,9.38875,34.60448
hbb,Huba,Chobba;Hildi;KChobba;Kilba;Marghi South,,,,individual,living,huba1236,Afro-Asiatic,afro1255,false,NG,10.3544,13.139
hmb,Humburi Senni Songhay,"Central Songai;Hombori Songhay;Songai;Songay;Songay Senni;Songhai;Songhay;Songhay, Humburi Senni;Songhoy;Songoi;Songoy;Sonrai;Sonrhai",,,,individual,living,humb1243,Songhay,song1307,false,BF;ML,15.2948,-1.69301
hke,Hunde,Kihunde;Kobi;Rukobi,,,,individual,living,hund1239,Atlantic-Congo,atla1278,false,CD,-1.46762,28.9308
hum,Hungana,Huana;Hungaan;Hungana-Saamba;Hunganna;Kihungana,,,,individual,living,hung1278,Atlantic-Congo,atla1278,false,CD,-3.69695,18.4312
hng,Hungu,,,,,individual,living,hung1280,Atlantic-Congo,atla1278,false,AO,-9.164628,18.192062
hwo,Hwana,Fiterya;Hona;Hwona;Tuftera,,,,individual,living,hwan1240,Afro-Asiatic,afro1255,false,NG,10.3633,12.7683
hya,Hya,Ghye;Za,,,,individual,living,hyaa1239,Afro-Asiatic,afro1255,false,CM;NG,10.4814,13.526
jab,Hyam,Geba;Ham;Hyamhum;Jaba;Jabba;Jeba,,,,individual,living,hyam1245,Atlantic-Congo,atla1278,false,NG,9.57832,7.95163
juh,Hõne,Gaateri;Hone;Kona Jukun;Nigeria;Pindiga-Jukun;Wapan Gwana,,,,individual,living,hone1235,Atlantic-Congo,atla1278,false,NG,9.79715,10.9206
tek,Ibali Teke,"Eastern Teke;Ibali;Kiteke;Teke;Teke, Ibali;Teke-Ibali",,,,individual,living,ibal1241,Atlantic-Congo,atla1278,false,CD;CG,-4.20697,15.3893
iby,Ibani,Bonny;Ubani;Ịjọ,,,,individual,living,iban1261,Ijoid,ijoi1239,false,NG,4.49119,7.23558
ibb,Ibibio,Nigeria,,,,individual,living,ibib1240,Atlantic-Congo,atla1278,false,NG,5.15279,7.86688
ibn,Ibino,Ibeno;Ibuno,,,,individual,living,ibin1241,Atlantic-Congo,atla1278,false,NG,4.59603,8.15254
ibr,Ibuoro,Nigeria,,,,individual,living,ibuo1242,Atlantic-Congo,atla1278,false,NG,5.49672,7.93108
bec,Iceve-Maci,Bacheve;Bechere;Becheve;Icheve;Ocebe;Oceve;Ochebe;Ocheve;Utse;Utser;Utseu,,,,individual,living,icev1238,Atlantic-Congo,atla1278,false,CM;NG,6.42426,9.50264
ida,Idakho-Isukha-Tiriki,Kenya;Luidakho-Luisukha-Lutirichi,,,,individual,living,idak1243,Atlantic-Congo,atla1278,false,KE,0.21557,34.817
ide,Idere,Nigeria,,,,individual,living,ider1238,Atlantic-Congo,atla1278,false,NG,5.21188,8.0831
ids,Idesa,Nigeria,,,,individual,living,ides1238,,,false,NG,7.34629,6.2929
idu,Idoma,Nigeria,,,,individual,living,idom1241,Atlantic-Congo,atla1278,false,NG,7.19139,7.71261
idc,Idon,Ajiya;Idong,,,,individual,living,idon1238,Atlantic-Congo,atla1278,false,NG,10.2175,7.78151
ife,Ifè,Ana;Ana-Ife;Ana-Ifé;Anago;Baate;Ede Ife;Ife,,,,individual,living,ifee1241,Atlantic-Congo,atla1278,false,BJ;TG,7.63568,1.58494
igl,Igala,Igara,,,,individual,living,igal1242,Atlantic-Congo,atla1278,false,NG,7.34325,7.17974
ibo,Igbo,Ibo,ig,ibo,ibo,individual,living,nucl1417,Atlantic-Congo,atla1278,false,NG,4.62705,7.23441
ige,Igede,Egede;Igedde,,,,individual,living,iged1239,Atlantic-Congo,atla1278,false,NG,6.95522,8.27362
ahl,Igo,Achlo;Ago;Ahlon;Ahlon-Bogo;Ahlõ;Ahonlan;Anlo,,,,individual,living,igoo1238,Atlantic-Congo,atla1278,false,GH;TG,7.25499,0.67846
nar,Iguta,Anaguta;Naraguta,,,,individual,living,igut1238,Atlantic-Congo,atla1278,false,NG,9.98505,8.81708
igw,Igwe,Nigeria,,,,individual,living,igwe1238,Atlantic-Congo,atla1278,false,NG,7.10878,6.08157
ihi,Ihievbe,Nigeria,,,,individual,living,ihie1238,,,false,NG,7.00917,6.08581
ikx,Ik,Icietot;Ik (delete in favor of So (=Tepes)?);Ngulak;Teuso;Teuth,,,,individual,living,ikkk1242,Kuliak,kuli1252,false,KE;UG,3.61407,34.2507
ikk,Ika,Nigeria,,,,individual,living,ikaa1238,Atlantic-Congo,atla1278,false,NG,6.36423,6.31058
ikh,Ikhin-Arokho,,,,,individual,living,ikhi1234,Atlantic-Congo,atla1278,false,NG,7.146202,5.936957
ikz,Ikizu,Ikikizo;Ikikizu;Kiikizu,,,,individual,living,ikiz1238,Atlantic-Congo,atla1278,false,TZ,-1.9915,34.3589
iki,Iko,Nigeria,,,,individual,living,ikoo1245,Atlantic-Congo,atla1278,false,NG,4.56197,7.9866
ntk,Ikoma-Nata-Isenye,Egiikɔma;Ekinata;Ikinata;Ikoma;Nata,,,,individual,living,ikom1245,Atlantic-Congo,atla1278,false,TZ,-1.94989,34.5361
ikp,Ikpeshi,Ekpeshe;Ikpeshe,,,,individual,living,ikpe1243,Atlantic-Congo,atla1278,false,NG,7.04475,6.17647
kpo,Ikposo,Akposo;Akposos;Akposso;Ikposso;Kposo;Kposso,,,,individual,living,ikpo1238,Atlantic-Congo,atla1278,false,GH;TG,7.44776,0.83312
ikv,Iku-Gora-Ankwa,Iku,,,,individual,living,ikug1238,Atlantic-Congo,atla1278,false,NG,10.27852,7.84105
ikl,Ikulu,Ankulu;Ikolu,,,,individual,living,ikul1238,Atlantic-Congo,atla1278,false,NG,10.1339,7.86684
ikw,Ikwere,Ikwerre;Ikwerri,,,,individual,living,ikwe1242,Atlantic-Congo,atla1278,false,NG,5.04333,6.86651
iqw,Ikwo,,,,,individual,living,ikwo1238,Atlantic-Congo,atla1278,false,NG,6.31831,8.03044
ilb,Ila,Chiila;Shukulumbwe;Sukulumbwe,,,,individual,living,ilaa1246,Atlantic-Congo,atla1278,false,ZM,-15.60807,26.45548
ilv,Ilue,Idua,,,,individual,living,ilue1241,Atlantic-Congo,atla1278,false,NG,4.78618,8.25236
mlk,Ilwana,Kiwilwana;Malakote;“Malakote”,,,,individual,living,ilwa1237,Atlantic-Congo,atla1278,false,KE,-0.66322,39.793
imt,Imotong,,,,,individual,living,imot1234,Nilotic,nilo1247,false,SS,4.04948,33.0412
idr,Indri,Yanderika;Yandirika,,,,individual,living,indr1247,Atlantic-Congo,atla1278,false,SS,8.81513,25.9848
ior,Inor,Ennemor;Gurage;Innämor;Inär;Peripheral West Gurage,,,,individual,living,inor1238,Afro-Asiatic,afro1255,false,ET,7.94883,37.7968
ass,Ipulo,Assumbo;Asumbo;Badzumbo,,,,individual,living,ipul1238,Atlantic-Congo,atla1278,false,CM,6.2918,9.64676
irk,Iraqw,Erokh;Iraku;Kiiraqw;Mbulu;Mbulunge,,,,individual,living,iraq1241,Afro-Asiatic,afro1255,false,TZ,-4.19948,35.2939
isn,Isanzu,Kinyihanzu;Kinyisanzu,,,,individual,living,isan1243,Atlantic-Congo,atla1278,false,TZ,-3.99991,34.846
its,Isekiri,Chekiri;Irhobo;Iselema-Otu;Ishekiri;Itsekiri;Iwere;Jekri;Selemo;Shekiri;Warri,,,,individual,living,isek1239,Atlantic-Congo,atla1278,false,NG,5.81898,5.5862
iso,Isoko,"""Biotu"";""Igabo"";""Sobo"";Sobo;Uzere dialect",,,,individual,living,isok1239,Atlantic-Congo,atla1278,false,NG,5.52889,6.24682
isu,Isu,"Cameroon;Isu (Menchum Division);Isu (Northwest Region, Cameroon)",,,,individual,living,isum1240,Atlantic-Congo,atla1278,false,CM;NG,6.63731,9.96577
szv,Isubu,Bimbia;Isu;Isu (Fako Division);Isuwu;Su;Subu;Suwu,,,,individual,living,isuf1235,Atlantic-Congo,atla1278,false,CM,3.96758,9.36535
itw,Ito,Nigeria,,,,individual,living,itoo1242,Atlantic-Congo,atla1278,false,NG,5.14438,8.04626
itm,Itu Mbon Uzo,Ito Mbonuso;Itu Mbon Uso;Itu Mbuzo,,,,individual,living,itum1245,Atlantic-Congo,atla1278,false,NG,5.52679,7.80378
atg,Ivbie North-Okpela-Arhe,,,,,individual,living,ivbi1241,Atlantic-Congo,atla1278,false,NG,7.15307,6.21209
yko,Iyasa,"""Ndowe"";Bongwe;Iyaasa;Iyassa;Lyaasa;Lyassa;Maasa;Yasa;Yassa",,,,individual,living,yasa1242,Atlantic-Congo,atla1278,false,CM;GA;GQ,2.06043,10.678
iya,Iyayu,Idoani,,,,individual,living,iyay1238,Atlantic-Congo,atla1278,false,NG,7.30076,5.84326
uiv,Iyive,Asumbo;Ndir;Uive;Yiive,,,,individual,living,iyiv1238,Atlantic-Congo,atla1278,false,CM;NG,6.50437,9.53302
izr,Izere,Afizare;Afizarek;Afusare;Feserek;Fezere;Fizere;Hill Jarawa;Izarek;Jarawa;Jarawan Dutse;Jari;Jos-Zarazon,,,,individual,living,izer1241,Atlantic-Congo,atla1278,false,NG,9.5,8.7
izz,Izii,,,,,individual,living,izii1239,Atlantic-Congo,atla1278,false,NG,6.33,8.0
ijc,Izon,Central-Western Ijo;East Kalahari;Ijaw;Ijo;Ijo (Central Western);Ijo (Kolokuma);Ijo (North-Central);Izo;Kolokuma;Kolokuma Ijo;North Central Tshu-Khwe;North-Central;Uzo;Ịjọ,,,,individual,living,izon1238,Ijoid,ijoi1239,false,NG,5.17986,5.51702
cbo,Izora,Azora;Chikobo;Chokobo;Cikobu;Cokobanci;Cokobo;Zora,,,,individual,living,izor1238,Atlantic-Congo,atla1278,false,NG,10.4735,8.76468
jad,Jahanka,Diakhanke;Diakkanke;Dyakanke;Jahanque;Jahonque,,,,individual,living,jaha1245,Mande,mand1469,false,GN;ML,11.5399,-12.7262
jrt,Jakattoe,Jorto;Nigeria,,,,individual,living,jort1240,Afro-Asiatic,afro1255,false,NG,9.065,9.361
bxl,Jalkunan,Blé;Dyala;Dyalanu;Jalakuna;Jalkuna;Jelkuna,,,,individual,living,jalk1242,Mande,mand1469,false,BF,10.5426,-5.21959
djm,Jamsay Dogon,"Dogon;Dogon, Jamsay;Dyamsay Tegu",,,,individual,living,jams1239,Dogon,dogo1299,false,BF;ML,14.1794,-2.57999
jni,Janji,Ajanji;Anafejanzi;Jenji;Tijanji,,,,individual,living,janj1240,Atlantic-Congo,atla1278,false,NG,10.1197,8.63029
jaf,Jara,Jera,,,,individual,living,jara1274,Afro-Asiatic,afro1255,false,NG,10.5232,11.7036
jyy,Jaya,Yaya,,,,individual,living,jaya1242,Central Sudanic,cent2225,false,TD,12.3707,17.9415
bze,Jenaama Bozo,"""Boso"" Bozo;Boso;Bozo, Jenaama;Corogaama;Corogama;Djenaama;Gbunde;Jenama;Nononke;Sarkanci;Sarkawa;Sorko;Sorogaama;Sorogama",,,,individual,living,jena1242,Mande,mand1469,false,ML,15.5,-4.0
jer,Jere,Jeere;Jera,,,,individual,living,jere1244,Atlantic-Congo,atla1278,false,NG,10.1962,8.95834
jek,Jeri Kuo,Celle;Jeli;Jeli Kuo;Jeri;Jeri.kuo,,,,individual,living,jeri1242,Mande,mand1469,false,CI,9.3957,-5.66717
juo,Jiba,Jibe;Jibi;Jibə;Jukun Kona;Kona,,,,individual,living,jiba1237,Atlantic-Congo,atla1278,false,NG,9.26508,11.5099
jib,Jibu,Jibanci;Jibawa,,,,individual,living,jibu1239,Atlantic-Congo,atla1278,false,NG,7.49214,11.3086
jii,Jiiddu,Af-Jiiddu;Jiddu,,,,individual,living,jiid1238,Afro-Asiatic,afro1255,false,SO,1.84353,44.1294
jie,Jilbe,Yilbe;Zoulbou,,,,individual,living,jilb1238,Afro-Asiatic,afro1255,false,CM;NG,11.7992,14.5794
jim,Jimi (Cameroon),'Um Falin;Bi-Gimu;Djimi;Jimi;Jimjimen,,,,individual,living,jimi1254,Afro-Asiatic,afro1255,false,CM;NG,10.251,13.5258
jmi,Jimi (Nigeria),Bi-Gimu;Jimi,,,,individual,living,jimi1255,Afro-Asiatic,afro1255,false,NG,10.7299,9.8118
jia,Jina,Zina;Zine,,,,individual,living,jina1244,Afro-Asiatic,afro1255,false,CM;TD,11.3555,14.9611
jrr,Jiru,Atak;Kir;Wiyap;Zhiru,,,,individual,living,jiru1238,Atlantic-Congo,atla1278,false,NG,8.64125,10.5872
jit,Jita,Echijita;Ecijita,,,,individual,living,jita1239,Atlantic-Congo,atla1278,false,TZ,-1.62681,33.9141
kaj,Jju,Kache;Kaje;Kajji,,,,individual,living,jjuu1238,Atlantic-Congo,atla1278,false,NG,9.83116,7.97167
job,Joba,Kijoba;Kivira;Loba;Vira,,,,individual,living,joba1238,Atlantic-Congo,atla1278,false,CD,-3.45787,28.9978
dyo,Jola-Fonyi,Diola;Diola Fogny;Diola-Fogny;Dyola;Fogny;Jola;Jola-Fogny;Jóola;Kujamataak;Kújoolaak Kati Fooñi;Yola,,,,individual,living,jola1263,Atlantic-Congo,atla1278,false,GM;GW;SN,12.75752,-15.7354766667
csk,Jola-Kasa,Casa;Diola-Kasa;Jola-kassa;Jóola-Kasa;Kasa,,,,individual,living,jola1262,Atlantic-Congo,atla1278,false,GM;GW;SN,12.5089,-16.5539
jeu,Jonkor Bourmataguil,Djongor Bourmataguil;Dougne;Karakir,,,,individual,living,jonk1238,Afro-Asiatic,afro1255,false,TD,11.5034,19.0954
jow,Jowulu,Jo;Samogho,,,,individual,living,jowu1238,Mande,mand1469,false,BF;ML,10.7691,-5.47873
juu,Ju,Sho,,,,individual,living,juuu1243,Afro-Asiatic,afro1255,false,NG,10.1845,9.81175
jrb,Judeo-Arabic,Judeo-Iraqi Arabic;Judeo-Moroccan Arabic;Judeo-Tripolitanian Arabic;Judeo-Yemeni Arabic,,jrb,jrb,macrolanguage,living,,Afro-Asiatic,,false,LY;MA,,
jbe,Judeo-Berber,Judeo-bereber (Marruecos);Judéo-berbère (Israël);Judéo-berbère (Maroc),,,,individual,living,jude1262,,,false,MA,30.9,-7.95
aju,Judeo-Moroccan Arabic,"Arabic, Judeo-Moroccan;Judeo-Moroccan",,,,individual,living,jude1265,Afro-Asiatic,afro1255,false,MA,33.5,-7.5
yud,Judeo-Tripolitanian Arabic,"Arabic;Arabic, Judeo-Tripolitanian;Jewish Tripolitanian-Libyan Arabic;Tripolita'it;Tripolitanian Judeo-Arabic;Yudi",,,,individual,living,jude1264,Afro-Asiatic,afro1255,false,LY,31.9567,34.7422
jbu,Jukun Takum,Diyi;Diyu;Jukun;Njikum;Takum,,,,individual,living,juku1254,Atlantic-Congo,atla1278,false,CM;NG,7.20236,10.2576
jum,Jumjum,Berin;Olga;Wadega,,,,individual,living,jumj1238,Nilotic,nilo1247,false,SD;SS,10.4349,33.7494
bex,Jur Modo,Jur;Jur Mödö;Modo;Morokodo;Mödö,,,,individual,living,jurm1239,Central Sudanic,cent2225,false,SS,6.03321,29.974
ktz,Juǀʼhoan,!Xo;!Xu;!Xu (Ju/'hoan);Agau;Dobe Kung;Dzu'oasi;Ju'hoan;Ju'oasi;Ju/'hoan;Ju/'hoansi;Ju|'hoan;Juǀʼhoansi;Kung;Kung-Tsumkwe;Qxû;Tsumkwe;Xaixai;Xu;Xun;Zhu'oasi;Zhu-/Hoa (Si);Žhu|hõasi,,,,individual,living,juho1239,Kxa,kxaa1236,false,BW;NA,-19.688,20.7673
jwi,Jwira-Pepesa,Pepesa-Jwira,,,,individual,living,jwir1241,Atlantic-Congo,atla1278,false,GH,5.10752,-2.10891
xku,Kaamba,Kikaamba,,,,individual,living,kaam1238,Atlantic-Congo,atla1278,false,CG,-4.0409,13.284
ldl,Kaan,Kan;Libbo;Libo,,,,individual,living,kaan1247,Atlantic-Congo,atla1278,false,NG,9.70781,12.1508
gna,Kaansa,Gan;Gane;Gã;Kaan;Kaanse;Kan;Kpɔdɔɣo;Kãasa;Padorho,,,,individual,living,kaan1246,Atlantic-Congo,atla1278,false,BF,10.1675,-3.70994
ksp,Kaba,Kaba de Baibokoum;Kaba de Paoua;Kabba;Sara;Sara Kaba;Western Kaba,,,,individual,living,kaba1281,Central Sudanic,cent2225,false,CF;TD,7.64972,16.7344
kvf,Kabalai,Gablai;Kaba-Lai;Kabalay;Kabalaye;Keb-Kaye;Lai;Lay,,,,individual,living,kaba1292,Afro-Asiatic,afro1255,false,TD,9.38373,16.2821
kbp,Kabiyè,Cabrai;Cabrais;Kab;Kabire;Kabiye;Kabiyé;Kabiyɛ;Kabre;Kabrè;Kabure;Kabye;Kaure,,,,individual,living,kabi1261,Atlantic-Congo,atla1278,false,BJ;GH;TG,8.96816,0.495023
lkb,Kabras,Lukabaras,,,,individual,living,kabr1240,Atlantic-Congo,atla1278,false,KE,0.29,34.83
kea,Kabuverdianu,Caboverdiano;Cape Verdean Creole,,,,individual,living,kabu1256,Indo-European,indo1319,false,CV,15.0586,-23.6148
cwa,Kabwa,,,,,individual,living,kabw1241,Atlantic-Congo,atla1278,false,TZ,-1.7124,34.3923
kcw,Kabwari,Democratic Republic of the Congo,,,,individual,living,kabw1242,Atlantic-Congo,atla1278,false,CD,-4.36966,29.1684
kab,Kabyle,Kabyl;Kabylia;Kabylisch;Tamazight,,kab,kab,individual,living,kaby1243,Afro-Asiatic,afro1255,false,DZ,36.4103,4.76137
kcx,Kachama-Ganjule,Gatame;Gats'ame;Gats'amé;Gatsama - ganjule - harro;Gatsame;Get'eme;Gidicho;Harro;Haruro;Kachama;Qechem,,,,individual,living,kach1284,Ta-Ne-Omotic,gong1255,false,ET,6.3971,37.9291
koe,Kacipo-Bale Suri,"Baale;Bale;Kacipo-Balesi;Suri, Kacipo-Bale;Zilmamu",,,,individual,living,kaci1244,Surmic,surm1244,false,ET;SS,6.16512,34.9436
kdu,Kadaru,Kadaro;Kadero;Kaderu;Kodhin;Kodhinniai;Kodoro;Koldagi;Nubian (Hill),,,,individual,living,kada1282,Nubian,nubi1251,false,SD,12.1554,30.2709
dkg,Kadung,Kadun;Kwanka;Tivaghat;Vaghat,,,,individual,living,vagh1248,Atlantic-Congo,atla1278,false,NG,9.4798,9.34795
kkq,Kaeku,Ikaiku;Kaiko;Kaiku,,,,individual,living,kaik1247,Atlantic-Congo,atla1278,false,CD,0.75068,28.7394
kbr,Kafa,Bosha;Caffino;Garo;Kaffa;Kafficho;Kaficho;Kefa;Kefa-Mocha;Keffa;Manjo,,,,individual,living,kafa1242,Ta-Ne-Omotic,gong1255,false,ET,7.34022,36.1718
kdm,Kagoma,Agoma;Gwong;Gyong;Kagoma (Gyong);Kwong,,,,individual,living,kago1247,Atlantic-Congo,atla1278,false,NG,9.22607,8.18694
xkg,Kagoro,Kakolo,,,,individual,living,kago1248,Mande,mand1469,false,ML,14.0546,-9.96404
kki,Kagulu,Chikagulu;Kaguru;Kigaguru;Kigalulu;Kiningo;Northern Sagara;Solwa,,,,individual,living,kagu1239,Atlantic-Congo,atla1278,false,TZ,-6.38204,37.0534
hka,Kahe,Tanzania,,,,individual,living,kahe1238,Atlantic-Congo,atla1278,false,KE;TZ,-3.51412,37.5759
kce,Kaivi,Kaibi,,,,individual,living,kaiv1238,Unattested,unat1236,false,NG,10.4328,8.10795
ckq,Kajakse,Kadjakse;Kajeske;Kawa Tadimini;Kujarge;Kujarke;Mini,,,,individual,living,kaja1254,Afro-Asiatic,afro1255,false,TD,12.2492,20.879
kke,Kakabe,Fulajon Kan;Jon Kule;Ourekabakan,,,,individual,living,kaka1265,Mande,mand1469,false,GN,10.5962,-11.4418
kka,Kakanda,Adyaktye;Akanda;Hyabe,,,,individual,living,kaka1264,Atlantic-Congo,atla1278,false,NG,8.33931,6.55923
kkj,Kako,Dikaka;Kaka;Mkako;Nkoxo;Yaka,,,,individual,living,kako1242,Atlantic-Congo,atla1278,false,CF;CG;CM,3.79989,15.6282
keo,Kakwa,Bari Kakwa;Kakua;Kakwak;Kwakwak,,,,individual,living,kakw1240,Nilotic,nilo1247,false,CD;SS;UG,3.65233,30.7762
ijn,Kalabari,Ịjọ,,,,individual,living,kala1381,Ijoid,ijoi1239,false,NG,4.53194,6.69539
knz,Kalamsé,Kalamse;Kalemsé;Kalenga;Sàmòmá;Sàmó,,,,individual,living,kala1383,Atlantic-Congo,atla1278,false,BF;ML,13.6106,-3.10033
kck,Kalanga,Bakaa;Chikalanga;Ikalanga;Kalaka;Kalana;Kanana;Makalaka;Sekalaka;Sekalaña;Tjikalanga;Wakalanga;Western Shona,,,,individual,living,kala1384,Atlantic-Congo,atla1278,false,BW;ZA;ZW,-21.2887,27.401
kln,Kalenjin,Keiyo;Kipsigis;Markweeta;Nandi;Okiek;Pökoot;Sabaot;Terik;Tugen,,,,macrolanguage,living,kale1246,Nilotic,nilo1247,false,KE;TZ;UG,-0.02158,35.92363
kdx,Kam,Nyingwom;Nyiwom;Yimwom,,,,individual,living,kamm1249,Atlantic-Congo,atla1278,false,NG,8.305,11.05611111
jmr,Kamara,Mara,,,,individual,living,kama1357,Atlantic-Congo,atla1278,false,GH,8.93891,-2.34944
kam,Kamba (Kenya),Kamba;Kamba (Bantu);Kamba (in Kenya);Kekamba;Kikamba,,kam,kam,individual,living,kamb1297,Atlantic-Congo,atla1278,false,KE,-1.60827,37.9532
ktb,Kambaata,Donga;Kambara;Kambata;Kambatta;Kemata;Kembata,,,,individual,living,kamb1316,Afro-Asiatic,afro1255,false,ET,7.37582,37.9088
kmi,Kami (Nigeria),Kami;Nigeria,,,,individual,living,kami1258,Atlantic-Congo,atla1278,false,NG,8.57444,6.66088
kcu,Kami (Tanzania),Kami;Kikami;Wakami,,,,individual,living,kami1256,Atlantic-Congo,atla1278,false,TZ,-6.71075,37.98
kcq,Kamo,Kamu;Ma;Nubama;Nyima,,,,individual,living,kamo1254,Atlantic-Congo,atla1278,false,NG,10.0602,11.2712
hig,Kamwe,Higgi;Higi;Hiji;Vacamwe,,,,individual,living,kamw1239,Afro-Asiatic,afro1255,false,CM;NG,10.646,13.5136
kbs,Kande,Kaande;Kanda;Okande;Okandé,,,,individual,living,kand1300,Atlantic-Congo,atla1278,false,GA,-0.00776,11.7076
kbl,Kanembu,Bornu;Kaidi-Kanembu;Kanambu;Kanembou;Kanemhu;Kanuri,,,,individual,living,kane1243,Saharan,saha1256,false,NE;TD,13.8749,14.8437
kcp,Kanga,Abu Sinun;Canga;Chiroro-Kursi;Krongo Abdalla;Kufa;Kufa-Lima;Kufo,,,,individual,living,kang1288,Kadugli-Krongo,kadu1256,false,SD,11.0174,29.3463
kty,Kango (Bas-Uélé District),Kango;Kango (Bas-Uele District);Likango,,,,individual,living,kang1286,Atlantic-Congo,atla1278,false,CD,3.47633,24.8202
kzy,Kango (Tshopo District),"""Dibatchua"";""Kibatchua"";Dikango;Kango;Kango Pygmy;Kikango;Likango",,,,individual,living,kang1285,Atlantic-Congo,atla1278,false,CD,1.59855,27.0186
kdp,Kaningdon-Nindem,Nigeria,,,,individual,living,kani1277,Atlantic-Congo,atla1278,false,NG,9.525,8.37644
kzo,Kaningi,Bakanike;Lekaningi,,,,individual,living,kani1279,Atlantic-Congo,atla1278,false,GA,-1.71316,13.6111
xkt,Kantosi,Dagaare-Dioula;Dagaari Dioula;Dagaari-Jula;Dagaari-Yula;Kantonsi;Yare;Yari;Yarsi,,,,individual,living,kant1249,Atlantic-Congo,atla1278,false,BF;GH,10.9703,-1.92807
khx,Kanu,Kaanu;Kano;Likanu,,,,individual,living,kanu1278,Atlantic-Congo,atla1278,false,CD,-1.82559,28.1017
kni,Kanufi,Karshi,,,,individual,living,kanu1277,Atlantic-Congo,atla1278,false,NG,9.55,8.6
kau,Kanuri,Central Kanuri;Manga Kanuri;Tumari Kanuri,kr,kau,kau,macrolanguage,living,,Saharan,,false,CM;NE;NG;SD;TD,,
kny,Kanyok,Kanioka;Kanyoka,,,,individual,living,kany1247,Atlantic-Congo,atla1278,false,CD,-7.31878,23.613
kqn,Kaonde,Chikahonde;Chikaonde;Kawonde;Luba Kaonde,,,,individual,living,kaon1241,Atlantic-Congo,atla1278,false,CD;ZM,-12.4129,25.7646
klo,Kapya,Nigeria,,,,individual,living,kapy1238,Atlantic-Congo,atla1278,false,CM;NG,7.03256,10.0979
kah,Kara (Central African Republic),Dam Fer;Fer;Fertit;Kara;Kara (in Central African Rep);Kara (in Central African Republic),,,,individual,living,kara1482,Central Sudanic,cent2225,false,CF;SD,9.99526,22.9947
reg,Kara (Tanzania),Kara;Regi,,,,individual,living,kara1481,Atlantic-Congo,atla1278,false,TZ,-1.83511,33.0488
kdj,Karamojong,Karimojong;Karimonjong,,,,individual,living,kara1483,Nilotic,nilo1247,false,KE;SS;UG,2.45157,34.2761
kzr,Karang,Eastern Mbum;Kareng;Laka;Lakka;Lakka Mbum;Mbum;Mbum Bakal;Mbum-East;Nzák Kàráng,,,,individual,living,kara1478,Atlantic-Congo,atla1278,false,CM;TD,8.01727,15.2114
kth,Karanga,Karango;Kurunga,,,,individual,living,kara1484,Maban,maba1274,false,TD,13.1748,20.6354
kbn,Kare (Central African Republic),Kali;Kare;Kari;Karré;Kerɛ,,,,individual,living,kare1338,Atlantic-Congo,atla1278,false,CF;CM,7.05641,15.2207
kai,Karekare,Karai Karai;Karaikarai;Kerekere;Kerrikerri,,,,individual,living,kare1348,Afro-Asiatic,afro1255,false,NG,12.5176,10.8732
kbj,Kari,Carí;Kare;Li-Kari-Li,,,,individual,living,kari1306,Atlantic-Congo,atla1278,false,CD,5.03525,25.7491
kil,Kariya,Kariyu;Kauyawa;Lipkawa;Vinahe;Wihe,,,,individual,living,kari1316,Afro-Asiatic,afro1255,false,NG,11.0119,9.63992
kko,Karko,Ajang;Garko;Karko (Sudan);Kithonirishe;Nubian (Hill),,,,individual,living,kark1256,Nubian,nubi1251,false,SD,12.0542,29.2074
